,Unnamed: 0,url,title,source
1477,1477,/21800/21881,Ratio intellegendi et ordo vivendi,mek.oszk.hu
1478,1478,/19000/19080,Recent researches in sports science,mek.oszk.hu
1479,1479,/11100/11115,Református énekes-könyv,mek.oszk.hu
1480,1480,/17800/17845,Régi magyar étkek,mek.oszk.hu
1481,1481,/17100/17139,Reguly-album,mek.oszk.hu
1482,1482,/20900/20958,"Rényi Katalin festőművész, grafikusművész",mek.oszk.hu
1483,1483,/20900/20965,RigófüttyZelk Zoltán emléke,mek.oszk.hu
1484,1484,/19700/19777,Románc és vértanúságNők a hispán világ történetében,mek.oszk.hu
1485,1485,/23600/23651,Romzsa Tódor püspök hitvallása és vértanúhalála,mek.oszk.hu
1486,1486,/14700/14725,Sajátos nevelési igények - méltányos pedagógia,mek.oszk.hu
1487,1487,/16400/16412,Sajátos nevelési igények - méltányos pedagógia II.,mek.oszk.hu
1488,1488,/22800/22860,Sajtómúzeum,mek.oszk.hu
1489,1489,/21700/21768,Sapiens ubique civis,mek.oszk.hu
1490,1490,/22500/22588,Schéner Mihály 151 rajza,mek.oszk.hu
1491,1491,/20900/20961,"Schéner Mihály festőművész, grafikus és szobrászművész",mek.oszk.hu
1492,1492,/22900/22955,Schéner Mihály önmagáról,mek.oszk.hu
1493,1493,/07300/07362,Schéner MihályTrilógia 1. kötet,mek.oszk.hu
1494,1494,/23600/23628,"SchönstartHázasságépítés, önnevelés, eszmény- ismerkedés a schönstatti lelkiséggel",mek.oszk.hu
1495,1495,/20900/20974,Schrammel Imre keramikusművész,mek.oszk.hu
1496,1496,/21400/21489,"Schubert Ernő festő, textiltervező",mek.oszk.hu
1497,1497,/22700/22728,"Segítség!Eperjes, Nagykároly, Toroczkó tűzkárosultjainak fölsegélésére",mek.oszk.hu
1498,1498,/20200/20289,Sermones compilati in studio generali Quinqueecclesiensi in regno Ungarie,mek.oszk.hu
1499,1499,/24600/24663,"Shaping the future through dialogue, quality and education",mek.oszk.hu
1500,1500,/22900/22947,Shostakovich-syndromeThe burdened memories of Central European societies in the 20th century,mek.oszk.hu
1501,1501,/11400/11453,Sodrásban 06,mek.oszk.hu
1502,1502,/13800/13806,Sodrásban 2013,mek.oszk.hu
1503,1503,/13800/13807,Sodrásban 2014,mek.oszk.hu
1504,1504,/14900/14916,Sodrásban 2015,mek.oszk.hu
1505,1505,/19600/19636,"Sodrásban 2016Kortárs költők antológiája, 2016",mek.oszk.hu
1506,1506,/19600/19637,Sodrásban 2017,mek.oszk.hu
1507,1507,/19600/19638,Sodrásban 2018,mek.oszk.hu
1508,1508,/19600/19639,Sodrásban 2019,mek.oszk.hu
1509,1509,/15900/15974,Sokszínű egészségtudatosság,mek.oszk.hu
1510,1510,/19200/19252,Somogyi-Soma,mek.oszk.hu
1511,1511,/23200/23281,"Sors, megírva",mek.oszk.hu
1512,1512,/13800/13801,Sors-érintés,mek.oszk.hu
1513,1513,/16700/16765,Sötét napok - fekete évekMegemlékezés és tiszteletadás a Nyíregyházáról a GULAG-ra elhurcolt polgári lakosság emlékére,mek.oszk.hu
1514,1514,/19200/19262,Stiller-Luzsicza Ágnes,mek.oszk.hu
1515,1515,/20900/20975,Sugár Gyula festőművész,mek.oszk.hu
1516,1516,/20700/20772,Sváby Lajos festőművész,mek.oszk.hu
1517,1517,/21200/21238,Svb voce[Contemporary Hungarian Video Installation] = [Kortárs magyar videóinstalláció],mek.oszk.hu
1518,1518,/17600/17607,System failureMale violence against women and children as treated by the legal system in Hungary today,mek.oszk.hu
1519,1519,/20900/20977,"Szabados Árpád festőművész, grafikusművész",mek.oszk.hu
1520,1520,/24400/24483,"Szabadság, hadd nézzünk szemedbe!",mek.oszk.hu
1521,1521,/23700/23764,Szabó Verona textilművész,mek.oszk.hu
1522,1522,/24900/24932,Szavak hullámainAntológia,mek.oszk.hu
1523,1523,/19600/19655,Szecesszió Európában,mek.oszk.hu
1524,1524,/21000/21027,Szeget szöggel,mek.oszk.hu
1525,1525,/20700/20771,"Szekeres István grafikusművész, tervezőgrafikus",mek.oszk.hu
1526,1526,/16600/16652,SzemleVálogatás a brüsszeli Nagy Imre Intézet folyóiratából,mek.oszk.hu
1527,1527,/16300/16331,"Szentélyünkből a világbaCsaládnapok, 2012",mek.oszk.hu
1528,1528,/12900/12907,Szépasszony dombja,mek.oszk.hu
1529,1529,/25100/25124,"Szerelem, szeretet és fájdalom az időcseppekben",mek.oszk.hu
1530,1530,/20900/20989,"Szerelem, szeretetE-antológia",mek.oszk.hu
1531,1531,/18400/18407,Szerette az egyházatPortré Ozsvári Csabáról,mek.oszk.hu
1532,1532,/13900/13907,Szexuális erőszak,mek.oszk.hu
1533,1533,/19000/19094,"Szolgálat repertóriuma, 1969-1990",mek.oszk.hu
1534,1534,/17300/17369,"Született 25 éveemlékeink, gondolataink a Nagycsaládosok Keszthelyi Egyesülete alapításának 25. évfordulóján",mek.oszk.hu
1535,1535,/23500/23536,Találkozás a zománcművészetben,mek.oszk.hu
1537,1537,/19100/19128,Társadalmi csoportok jövője,mek.oszk.hu
1538,1538,/22500/22582,Te és én antológia,mek.oszk.hu
1539,1539,/15300/15328,"Tegyétek, amit mond!Családnapok, 2010",mek.oszk.hu
1540,1540,/18700/18773,Tér és időKortárs antológia,mek.oszk.hu
1541,1541,/21300/21304,"The art of Ilka Gedő as reflected in her writings, notes and in other documents",mek.oszk.hu
1542,1542,/13800/13850,The cardinal Mindszenty documents in American archives,mek.oszk.hu
1543,1543,/22800/22866,The complete works of Ilka Gedő (1921-1985)Gedő Ilka (1921-1985) minden munkája,mek.oszk.hu
1544,1544,/17600/17612,The power to change,mek.oszk.hu
1545,1545,/18200/18287,"Tied a jelenlétemCsaládnapok, 2018",mek.oszk.hu
1546,1546,/21000/21090,Tilmann atyaP. Tilmann Beller (1938-2012),mek.oszk.hu
1547,1547,/23600/23645,Tiszán innen...Társadalomtudományi tanulmányok,mek.oszk.hu
1548,1548,/20700/20784,Tiszta szívvel,mek.oszk.hu
1549,1549,/18600/18641,Tizenkilencre lapot?Szociálpedagógia a XXI. században,mek.oszk.hu
1550,1550,/16000/16073,"Tolle, lege!Donáth Lászlónak 60. születésnapja alkalmából ...",mek.oszk.hu
1551,1551,/16700/16781,Több fényt!ÁVG diákversgyűjtemény,mek.oszk.hu
1552,1552,/17600/17662,"Törékeny csodákA Toll és Ecset Alapítvány antológiája, 2017",mek.oszk.hu
1553,1553,/23600/23647,Tövises út az egységhez,mek.oszk.hu
1554,1554,/20700/20777,Turcsán Miklós festőművész,mek.oszk.hu
1555,1555,/18000/18016,TuristacsalogatóÖkoturisztikai kézikönyv vidéki kézműves vállalkozóknak és turisztikai szereplőknek,mek.oszk.hu
1556,1556,/19600/19677,Tűz által szabadon,mek.oszk.hu
1557,1557,/19600/19678,Tüzes éjszaka,mek.oszk.hu
1558,1558,/15300/15392,"Új Élet repertórium, 1932-1943",mek.oszk.hu
1559,1559,/18600/18650,Új utak a gyermeknyelvi kutatásokban,mek.oszk.hu
1560,1560,/14100/14186,Új vallásos mozgalmak és a pedagógia,mek.oszk.hu
1561,1561,/23300/23304,Új vetésPályakezdő fiatalok antológiája,mek.oszk.hu
1562,1562,/22600/22650,Újnyugat antológia,mek.oszk.hu
1563,1563,/22800/22864,Ungarn und Siebenbürger in BildernBd. 1.,mek.oszk.hu
1564,1564,/17800/17829,Urbán Gábor csodálatos élete,mek.oszk.hu
1565,1565,/16300/16332,Úrnőm és AnyámGondolatok és imádságok az óbudavári Schönstatti Szűzanya megkoronázásához,mek.oszk.hu
1566,1566,/22500/22580,Úton antológia,mek.oszk.hu
1567,1567,/23500/23527,Útravaló bérmálkozóknak,mek.oszk.hu
1568,1568,/11400/11458,Ünnep,mek.oszk.hu
1569,1569,/14800/14854,Üzen a homok,mek.oszk.hu
1570,1570,/19200/19211,Választások és kényszerekZsidó önkép és közösségtudat Közép-Európában,mek.oszk.hu
1571,1571,/23200/23232,Vallás - nép - művészet,mek.oszk.hu
1572,1572,/19900/19940,Vallásosság és kultúraA Fiatal Vallás- és Értékszociológusok Körének tanulmánykötete,mek.oszk.hu
1573,1573,/22500/22581,Változás antológia,mek.oszk.hu
1574,1574,/21400/21414,"VándorlásokA Muravidék Baráti Kör Kulturális Egyesület kiállítássorozata, 2019",mek.oszk.hu
1575,1575,/13600/13697,Várnagy Ildikó,mek.oszk.hu
1576,1576,/22300/22395,Várnagy Ildikó grafikái,mek.oszk.hu
1577,1577,/20900/20978,Várnagy Ildikó szobrászművész,mek.oszk.hu
1578,1578,/14600/14612,"Veled tartokCsaládnapok, 2015",mek.oszk.hu
1579,1579,/23200/23298,VereckeKárpátaljai magyar költők a XX. századból,mek.oszk.hu
1580,1580,/20900/20979,"Veress Pál festőművész, grafikusművész",mek.oszk.hu
1581,1581,/19200/19221,Veress Sándor László,mek.oszk.hu
1582,1582,/13700/13723,"Verselő antológia, 2014",mek.oszk.hu
1583,1583,/15100/15189,"Verselő antológia, 2015",mek.oszk.hu
1584,1584,/16600/16697,"Verselő antológia, 2016",mek.oszk.hu
1585,1585,/18700/18767,"Verselő antológia, 2017",mek.oszk.hu
1586,1586,/18900/18900,Verstörténés[Antológia],mek.oszk.hu
1587,1587,/19900/19976,Világhoz szóló magyarok,mek.oszk.hu
1588,1588,/21400/21481,"Vision = LátásNemzetközi kiállítás, szimpózium, vetítéssorozat, hálózati projekt, kiadványok",mek.oszk.hu
1589,1589,/19500/19587,Visszacsatolásexindex antológia,mek.oszk.hu
1590,1590,/19800/19837,Viszontlátás II.Válogatás az Együtt folyóirat 2009-2017 közötti számainak szépirodalmi anyagából,mek.oszk.hu
1591,1591,/20800/20894,"Wagner János festőművész, grafikusművész",mek.oszk.hu
1592,1592,/09600/09621,Wallenberg svéd diplomata meggyilkolása ; Cipők a Dunaparton,mek.oszk.hu
1593,1593,/15000/15039,Watteau és köre,mek.oszk.hu
1594,1594,/15900/15963,Zalai élmények két kerékenKerékpáros túraajánlatok,mek.oszk.hu
1595,1595,/20200/20204,Zsidó kultúra és identitás - antropológiai nézőpontból,mek.oszk.hu
1596,1596,/14600/14616,Zsidók és keresztények az évszázadok sodrában - Interpretációk egy témára,mek.oszk.hu
1597,1597,/11600/11687,Zsidóság - tradicionalitás és modernitás,mek.oszk.hu
1598,1598,/17600/17674,"A Bhagavad-Gíta úgy, ahogy van",mek.oszk.hu
1599,1599,/16000/16037,Előmunkálatok a bukaresti magyarság kutatásához,mek.oszk.hu
1600,1600,/25900/25956,"Semmi sem az, aminek látszik!",mek.oszk.hu
1601,1601,/25600/25665,Triminikkál,mek.oszk.hu
1602,1602,/04300/04330,Hősök kapujaSzáz szép kép,mek.oszk.hu
1603,1603,/04300/04309,KörhintaSzáz szép kép,mek.oszk.hu
1604,1604,/00100/00157,A hit útja,mek.oszk.hu
1605,1605,/06700/06786,FullExtra Hangoskönyv 1.,mek.oszk.hu
1606,1606,/15700/15738,A bártfai Sz.-Egyed temploma könyvtárának története,mek.oszk.hu
1607,1607,/23300/23354,Ádám az iskolában,mek.oszk.hu
1608,1608,/13500/13562,Az utolsó hunok,mek.oszk.hu
1609,1609,/21800/21845,Az utolsó hunok,mek.oszk.hu
1610,1610,/20500/20538,Az utolsó hunok[Átdolg. kiad.],mek.oszk.hu
1611,1611,/22300/22329,IV. László,mek.oszk.hu
1612,1612,/12300/12391,A havasok ura,mek.oszk.hu
1613,1613,/11800/11858,Magyar fiuk Afrikában,mek.oszk.hu
1614,1614,/12800/12856,Rákolti György utazása a gambai császárságba,mek.oszk.hu
1615,1615,/20000/20084,Eljön az Újszövetség népének ideje,mek.oszk.hu
1616,1616,/15400/15498,"""Non stop"" keresztyénség",mek.oszk.hu
1617,1617,/12700/12713,A hit nemes harca,mek.oszk.hu
1618,1618,/19800/19846,A keresztyénség megélése a világban,mek.oszk.hu
1619,1619,/13800/13854,Az egyház építése,mek.oszk.hu
1620,1620,/17200/17252,Ébredésre várva,mek.oszk.hu
1621,1621,/17800/17837,Élet az utolsó időkben,mek.oszk.hu
1622,1622,/12700/12766,Hívők és a gyülekezet,mek.oszk.hu
1623,1623,/12700/12767,Két út van,mek.oszk.hu
1624,1624,/18800/18839,Megtévesztés az egyházban,mek.oszk.hu
1625,1625,/12500/12566,Merre tovább Gyülekezet?,mek.oszk.hu
1626,1626,/21200/21222,Mikor jön vissza Jézus?,mek.oszk.hu
1627,1627,/15100/15157,Nemzetek a Biblia tükrében,mek.oszk.hu
1628,1628,/22500/22557,Példaképek az egyházban,mek.oszk.hu
1629,1629,/16500/16556,Szellemben és igazságban,mek.oszk.hu
1630,1630,/14400/14445,Szellemi vagy testi kereszténység,mek.oszk.hu
1631,1631,/14400/14467,Szentek és tökéletesek,mek.oszk.hu
1632,1632,/16200/16262,"Terrorizmus, katasztrófákvagy Isten ítélete?",mek.oszk.hu
1633,1633,/12700/12714,Uralkodás vagy szolgálat,mek.oszk.hu
1634,1634,/14900/14912,Házasság,mek.oszk.hu
1635,1635,/15000/15043,A kis kakas és egyéb történetek,mek.oszk.hu
1636,1636,/15000/15049,Huszár a mennyországban és egyéb mesék,mek.oszk.hu
1637,1637,/05800/05865,Az éden fáitól az ítéletig,mek.oszk.hu
1638,1638,/24600/24607,Fertő-parti mesék,mek.oszk.hu
1639,1639,/05300/05353,(S)írásaim,mek.oszk.hu
1640,1640,/13500/13527,Az iszlám alapelvei,mek.oszk.hu
1641,1641,/13500/13503,Iszlám életmód,mek.oszk.hu
1642,1642,/02200/02265,23,mek.oszk.hu
1643,1643,/02200/02266,Intuitíveavagy gondolatok a Lipóton,mek.oszk.hu
1644,1644,/23400/23454,"Gyufák, cigaretták, tükrök",mek.oszk.hu
1645,1645,/21600/21676,Összeesküvések,mek.oszk.hu
1646,1646,/23900/23932,Híradó-puccs,mek.oszk.hu
1647,1647,/25800/25891,A cárnő,mek.oszk.hu
1648,1648,/20000/20017,Az alakoskodó nő,mek.oszk.hu
1649,1649,/02200/02267,Testamentum,mek.oszk.hu
1650,1650,/23600/23602,Amnézia,mek.oszk.hu
1651,1651,/23600/23601,Emlékcsavar,mek.oszk.hu
1652,1652,/23600/23603,Idővihar,mek.oszk.hu
1653,1653,/06900/06932,"Mohammed, Isten küldötteRöviden a Szunnáról",mek.oszk.hu
1654,1654,/21200/21287,"Cselédregény, avagy a Kastély",mek.oszk.hu
1655,1655,/21400/21491,"Drámák, avagy az örökkévalóság útvesztőin",mek.oszk.hu
1656,1656,/21100/21104,Egyperces drámák,mek.oszk.hu
1657,1657,/23700/23779,Fekete komédiák,mek.oszk.hu
1658,1658,/10800/10853,Fény-test,mek.oszk.hu
1659,1659,/10800/10854,Határtalan szerelem,mek.oszk.hu
1660,1660,/21400/21413,Hungária,mek.oszk.hu
1661,1661,/24900/24926,Istenek,mek.oszk.hu
1662,1662,/10800/10857,Mágikus tükör szilánkjai,mek.oszk.hu
1663,1663,/23700/23778,Medáliák,mek.oszk.hu
1664,1664,/23000/23053,Napló folytatódik...,mek.oszk.hu
1665,1665,/22200/22273,"Napló, avagy az Élet él és élni akar",mek.oszk.hu
1666,1666,/25800/25881,Örök tavasz,mek.oszk.hu
1667,1667,/10800/10869,Örökkévalóság ruhatára,mek.oszk.hu
1668,1668,/23000/23036,Örökkön-örökké,mek.oszk.hu
1669,1669,/10800/10861,Ráadást,mek.oszk.hu
1670,1670,/21000/21066,Semmi ágán örök virág,mek.oszk.hu
1671,1671,/21300/21359,Szerelem börtöne,mek.oszk.hu
1672,1672,/10800/10860,Szerelem fekete virágai,mek.oszk.hu
1673,1673,/21200/21283,"Táncoló hullámok, avagy hullámzó tánc",mek.oszk.hu
1674,1674,/11500/11550,Leben und Wirken des Martin Edlen von Hochmeister,mek.oszk.hu
1675,1675,/14800/14877,A képírás régi nagy mesterei színes képekben,mek.oszk.hu
1676,1676,/20700/20760,Les Palais de Trianon,mek.oszk.hu
1677,1677,/06400/06437,Halál árnyékában,mek.oszk.hu
1678,1678,/08200/08216,A még nem és a már késő közt,mek.oszk.hu
1679,1679,/08200/08239,Privát mértan,mek.oszk.hu
1680,1680,/22200/22284,Kávészünet,mek.oszk.hu
1681,1681,/13700/13794,Gesztenyevirágok,mek.oszk.hu
1682,1682,/12200/12237,A kakuk óra,mek.oszk.hu
1683,1683,/11800/11813,A kis olvasó,mek.oszk.hu
1684,1684,/11700/11765,"Az arany hegy, és a kolibri madár",mek.oszk.hu
1685,1685,/12100/12186,"Berti és Berta, vagy A hűség és szeretet győzelme",mek.oszk.hu
1686,1686,/11700/11754,Czirmos czicza naplójából és egyéb elbeszélések,mek.oszk.hu
1687,1687,/11800/11882,Forgó Bácsi Gyermekszinháza,mek.oszk.hu
1688,1688,/12100/12190,Mit beszélnek a harangok és egyéb elbeszélések,mek.oszk.hu
1689,1689,/11700/11795,Rontó Pál viselt dolgai vizen és szárazon,mek.oszk.hu
1690,1690,/11800/11808,Sanyaró Vendel válogatott nyögései,mek.oszk.hu
1691,1691,/11900/11977,Vizen és szárazon,mek.oszk.hu
1692,1692,/20300/20378,Olasz ég alatt,mek.oszk.hu
1693,1693,/03800/03823,Gül Baba és a magyarországi bektasi dervisek,mek.oszk.hu
1694,1694,/08200/08259,Táplálkozási ajánlások várandós és szoptató anyáknak,mek.oszk.hu
1695,1695,/17900/17929,Hervadt lombok,mek.oszk.hu
1696,1696,/13400/13431,Az iszlámról gyerekeknek,mek.oszk.hu
1697,1697,/05900/05979,Szlovákiai magyar szép próza 2006,mek.oszk.hu
1698,1698,/10300/10304,A könyvnyomdászat történetének vázlata,mek.oszk.hu
1699,1699,/20900/20967,Pozsony,mek.oszk.hu
1700,1700,/21600/21664,Dissertatio prophetico-typico-embelatico-theologica ex Zach IV. v. 10. ...,mek.oszk.hu
1701,1701,/22200/22253,"Oratio super funere inlustrissimi domini domini Samuelis comitis de Betlen, junioris ...",mek.oszk.hu
1702,1702,/18300/18304,A vízfestés alapvonalai,mek.oszk.hu
1703,1703,/18300/18320,Japáni mesék az ifjuság számára,mek.oszk.hu
1704,1704,/18400/18413,A sakkjáték legujabb nagy kézikönyve kezdőknek és sakkozóknak,mek.oszk.hu
1705,1705,/08700/08734,Csorba,mek.oszk.hu
1706,1706,/01000/01098,Negyven hagyomány,mek.oszk.hu
1707,1707,/17800/17883,Aranyősz,mek.oszk.hu
1708,1708,/16500/16530,Fényes tisztás,mek.oszk.hu
1709,1709,/10600/10683,400 éves a székelyudvarhelyi Tamási Áron Gimnázium,mek.oszk.hu
1710,1710,/14500/14580,A székelyudvarhelyi vár,mek.oszk.hu
1711,1711,/17700/17765,Regék a görög és római őskorból,mek.oszk.hu
1712,1712,/23000/23006,Titokzatos erők,mek.oszk.hu
1713,1713,/00000/00017,Hungarian authorsA bibliographical handbook,mek.oszk.hu
1714,1714,/20700/20705,Áthatások,mek.oszk.hu
1715,1715,/16000/16049,Itt állok,mek.oszk.hu
1716,1716,/24900/24928,"Jó napot, Kafka úr!",mek.oszk.hu
1717,1717,/15400/15425,Önszorgalmi jegyzőkönyv,mek.oszk.hu
1718,1718,/21300/21340,Szabad beszéd,mek.oszk.hu
1719,1719,/17600/17617,Törtarany,mek.oszk.hu
1720,1720,/17700/17702,Kronosz kövei,mek.oszk.hu
1721,1721,/19000/19047,A 25 éves Erdélyi Gondolat Könyvkiadó a nemzeti önismeret szép- és szakirodalmának műhelyteremtő központja,mek.oszk.hu
1722,1722,/05600/05623,Alsáni Bálint,mek.oszk.hu
1723,1723,/15500/15512,Pázmány Péter élete,mek.oszk.hu
1724,1724,/02900/02951,Aelita,mek.oszk.hu
1725,1725,/03700/03729,Az élő Jézus vagy a vallásosság?,mek.oszk.hu
1726,1726,/04600/04675,Igaz vagy Hamis?Kik csalnak meg kiket Jézus nevében?,mek.oszk.hu
1727,1727,/04700/04781,Ebed,mek.oszk.hu
1728,1728,/04700/04783,Garamszentgyörgy,mek.oszk.hu
1729,1729,/04700/04789,Inám,mek.oszk.hu
1730,1730,/05300/05381,Solo játékai,mek.oszk.hu
1731,1731,/00100/00142,Die Entwicklung des ungarischenMediensystems vor und nachder politischen Wende,mek.oszk.hu
1732,1732,/13600/13618,A' könyvek' szabados olvasásáról két fő-tzikkely,mek.oszk.hu
1733,1733,/02400/02460,PránájámaCsodák és misztikumok,mek.oszk.hu
1734,1734,/21700/21722,Babona és varázslat a legrégibb időktől a jelen korig,mek.oszk.hu
1735,1735,/09700/09742,Gyermekeknek,mek.oszk.hu
1736,1736,/00100/00112,Értekezés a Fehér Mágiárólvagy a Tanítvány Útja,mek.oszk.hu
1737,1737,/16500/16570,Egy dipi élete,mek.oszk.hu
1738,1738,/11300/11323,Tetemrehívás,mek.oszk.hu
1739,1739,/11300/11318,Tétova léptek...,mek.oszk.hu
1740,1740,/23200/23224,Higgyem vagy tudhatom is?,mek.oszk.hu
1741,1741,/09200/09219,"A' kávé, thé és csokoládé",mek.oszk.hu
1742,1742,/04000/04017,A mi városunk,mek.oszk.hu
1743,1743,/04000/04018,Kata elutazik,mek.oszk.hu
1744,1744,/04000/04019,Tavaszodik,mek.oszk.hu
1745,1745,/07500/07530,Autóval Szudánba,mek.oszk.hu
1746,1746,/07600/07650,Az ismeretlen Szahara,mek.oszk.hu
1747,1747,/22000/22098,Lelki élet rend a' papnevelő intézetben,mek.oszk.hu
1748,1748,/22700/22751,Bevezetés a művészetbe,mek.oszk.hu
1749,1749,/00200/00253,Josè Alexander Nogueira novellÃ¡i,mek.oszk.hu
1750,1750,/05400/05495,TélSzáz szép kép,mek.oszk.hu
1751,1751,/25100/25195,A nagykereki lovag biharkeresztesi szerelme,mek.oszk.hu
1752,1752,/16700/16745,Biharkeresztesi románc,mek.oszk.hu
1753,1753,/25100/25199,Derecskei betyár becsület,mek.oszk.hu
1754,1754,/25100/25197,Gyermek a holtak birodalmából,mek.oszk.hu
1755,1755,/07500/07544,Sorscsapás,mek.oszk.hu
1756,1756,/07500/07545,Szegedi cigány élet,mek.oszk.hu
1757,1757,/25100/25196,Zsáka aranya,mek.oszk.hu
1758,1758,/23700/23753,Aspects from the history of Jews in Central and Eastern Europe,mek.oszk.hu
1759,1759,/14400/14488,Polgári történetek,mek.oszk.hu
1760,1760,/02500/02524,Ízes étkek,mek.oszk.hu
1761,1761,/09900/09968,"Merre tovább, melyik úton?",mek.oszk.hu
1762,1762,/06300/06383,A magyar művelődés és a kereszténység,mek.oszk.hu
1763,1763,/02200/02269,Königreich am Rande,mek.oszk.hu
1764,1764,/02200/02270,Peremkirályság,mek.oszk.hu
1765,1765,/00000/00091,Etika,mek.oszk.hu
1766,1766,/09700/09715,A magyar nép szobrászata,mek.oszk.hu
1767,1767,/25600/25658,Utazás Kelet Indiákon,mek.oszk.hu
1768,1768,/25600/25659,Hazai vadászatok és sport Magyarországon,mek.oszk.hu
1769,1769,/18700/18740,"Néhány szó, melyet egy fiatal barátjához intézett Hargitai",mek.oszk.hu
1770,1770,/22300/22359,"Barátságos oktatás, hogy kellessék egy ifju aszszony embernek magát a' díszes erköltsökben méltóképpen formálgatni",mek.oszk.hu
1771,1771,/04600/04661,"Unterricht und Vermanung, wie man wider den Türcken peten und streyten soll",mek.oszk.hu
1772,1772,/08000/08024,"Deutsche, Slowaken und Magyaren im Spiegel deutschsprachiger historischer Zeitungen und Zeitschriften in der Slowakei",mek.oszk.hu
1773,1773,/10200/10218,Angermayer Károly könyvnyomdájának története,mek.oszk.hu
1774,1774,/07500/07594,Béke és szeretet,mek.oszk.hu
1775,1775,/24600/24675,A kis buta,mek.oszk.hu
1776,1776,/24600/24674,A művészet világa - a lélek oázisa,mek.oszk.hu
1777,1777,/24600/24673,Felemás idill,mek.oszk.hu
1778,1778,/17700/17706,Kényszerű társbérlet,mek.oszk.hu
1779,1779,/17700/17724,Látvány és ihlet,mek.oszk.hu
1780,1780,/17700/17722,Légszomj,mek.oszk.hu
1781,1781,/17700/17711,Maradj önmagad,mek.oszk.hu
1782,1782,/17700/17776,Mélységiszony,mek.oszk.hu
1783,1783,/17700/17710,Oldott kéve,mek.oszk.hu
1784,1784,/24600/24676,"Rólunk, értünk",mek.oszk.hu
1785,1785,/17700/17721,Zimankó,mek.oszk.hu
1786,1786,/04100/04122,Szívinfó,mek.oszk.hu
1787,1787,/22000/22042,A Borgiák ékszere,mek.oszk.hu
1788,1788,/22000/22041,Zárt ajtók mögött,mek.oszk.hu
1789,1789,/05500/05527,BábuSzáz szép kép,mek.oszk.hu
1790,1790,/13800/13852,Ungarischer Geschäftsstyl,mek.oszk.hu
1791,1791,/10800/10834,iDeal,mek.oszk.hu
1792,1792,/15300/15358,Betűstílus,mek.oszk.hu
1793,1793,/09200/09226,Az évszázad biztosítási csalása,mek.oszk.hu
1794,1794,/03700/03728,Irány Ausztrália,mek.oszk.hu
1795,1795,/03600/03688,Mi volt előbb - Isten vagy ősrobbanás?,mek.oszk.hu
1796,1796,/09200/09227,Született nők,mek.oszk.hu
1797,1797,/02900/02907,Gyimesi írott tojások,mek.oszk.hu
1798,1798,/08300/08377,A szellemiség felfedezése,mek.oszk.hu
1799,1799,/08300/08376,Alfa Pont: Isten pillantása,mek.oszk.hu
1800,1800,/10500/10521,Keleti gondolatok a nyugati tudat számára,mek.oszk.hu
1801,1801,/11000/11081,Visszatükröződések,mek.oszk.hu
1802,1802,/00300/00384,A kis herceg,mek.oszk.hu
1803,1803,/03100/03166,A kis hercegMVGYOSZ hangoskönyvek,mek.oszk.hu
1804,1804,/19600/19658,"Ertz-herzogliche Handgriffe des Zirckels und Linials, oder Ausserwehlter Anfang zu denen mathematischen Wissenschaften...",mek.oszk.hu
1805,1805,/04400/04424,Beszélgetés a szüzességről és a házasélet tisztaságáról,mek.oszk.hu
1806,1806,/20300/20337,Symposion de virginitate et pudicitia coniugali,mek.oszk.hu
1807,1807,/17400/17450,Transilvania,mek.oszk.hu
1808,1808,/13800/13880,Magyar encyclopaedia...,mek.oszk.hu
1809,1809,/11000/11033,Tükörslukk,mek.oszk.hu
1810,1810,/05700/05780,Mitológia,mek.oszk.hu
1811,1811,/04700/04746,Feje fölött a pallos árnyékaDobó István regényes életrajza,mek.oszk.hu
1812,1812,/13200/13201,Úti- és vadásznaplóm Indiából és a Himalayából,mek.oszk.hu
1813,1813,/07200/07221,Barna Miklós,mek.oszk.hu
1814,1814,/16500/16585,"Örökös ház mellynek epitetését igérte Isten Dávidnak, ...",mek.oszk.hu
1815,1815,/08000/08072,Nyitra vidéki népballadák,mek.oszk.hu
1816,1816,/00200/00215,The legend of the wondrous hunt,mek.oszk.hu
1817,1817,/22100/22163,Válogatás Arany László Magyar népmesék című gyűjteményéből [Hangoskönyv],mek.oszk.hu
1818,1818,/00500/00598,Magyar népmesék,mek.oszk.hu
1819,1819,/00100/00170,Hitbenhat esszék,mek.oszk.hu
1820,1820,/15100/15183,Hitbenhat... 2.Virágba borulnak a fák,mek.oszk.hu
1821,1821,/15100/15113,Hitbenhat...[1. kötet],mek.oszk.hu
1822,1822,/19100/19143,"Az ""Árpád""-páholy története, 1870-1895",mek.oszk.hu
1823,1823,/23000/23013,Hogyan ment férjhöz Gödör Julcsa vagy: A gonosz lelkü embert megbünteti az Isten!,mek.oszk.hu
1824,1824,/08300/08310,Túl hangos a zene,mek.oszk.hu
1825,1825,/05600/05674,heterotexxxtualitás,mek.oszk.hu
1826,1826,/06000/06033,Szlovákiai magyar szép versek 2006,mek.oszk.hu
1827,1827,/23100/23108,Tündér Ilona keresése,mek.oszk.hu
1828,1828,/16500/16568,A nagy ismeretlen,mek.oszk.hu
1829,1829,/16600/16690,Ravengár,mek.oszk.hu
1830,1830,/03300/03324,"Fekete-fehér képek, 1994-2005",mek.oszk.hu
1831,1831,/03300/03325,hutong,mek.oszk.hu
